Thickness,Temp,STD
0.83582,21.79795,0.001301
0.83582,21.799353,0.000475
0.835822,21.807537,0.001299
0.835819,21.810684,0.001313
0.835822,21.802824,0.00112
0.835821,21.798005,0.000839
0.835821,21.800494,0.000751
0.835823,21.799146,0.000441
0.835821,21.802367,0.000742
0.835823,21.819205,0.000852
0.835826,21.822696,0.001116
0.835822,21.821608,0.001414
0.835825,21.830876,0.001016
0.835823,21.839366,0.000754
0.835825,21.830639,0.000652
0.835826,21.830223,0.00094
0.835828,21.837795,0.000699
0.835826,21.836942,0.000857
0.835827,21.840596,0.000568
0.835825,21.834804,0.000487
0.835828,21.820393,0.000762
0.835825,21.812711,0.001068
0.835825,21.809035,0.000576
0.835828,21.812052,0.000672
0.835825,21.812209,0.000748
0.835828,21.821935,0.00106
0.835825,21.837293,0.001331
0.835828,21.849098,0.001047
0.835827,21.847181,0.0009
0.835828,21.853095,0.000569
0.835826,21.851196,0.000923
0.835828,21.853531,0.000999
0.835827,21.852656,0.000546
0.835828,21.858944,0.000855
0.835827,21.871748,0.000641
0.835827,21.870221,0.000497
0.835829,21.867716,0.00078
0.83583,21.870007,0.000859
0.835831,21.870553,0.000698
0.835825,21.871593,0.001632
0.835831,21.872579,0.00188
0.835828,21.875026,0.001098
0.835828,21.882837,0.000373
0.835831,21.887659,0.000865
0.835829,21.890086,0.000633
0.835827,21.886991,0.001058
0.83583,21.882324,0.001272
0.83583,21.878785,0.000393
0.835832,21.876829,0.000777
0.835829,21.875905,0.001373
0.835831,21.882444,0.001106
0.835832,21.882024,0.00047
0.83583,21.8733,0.000593
0.835829,21.869469,0.000554
0.835828,21.866797,0.000898
0.83583,21.86004,0.000836
0.835828,21.85778,0.000479
0.835828,21.858603,0.000574
0.835824,21.851962,0.001293
0.835828,21.84703,0.000897
0.835824,21.844352,0.001168
0.835825,21.840838,0.000942
0.835824,21.833852,0.000613
0.835824,21.830265,0.000557
0.83582,21.82356,0.001254
0.83582,21.824982,0.000789
0.835822,21.824217,0.00096
0.835823,21.820485,0.00095
0.835822,21.809336,0.001038
0.83582,21.802779,0.000576
0.835819,21.787976,0.000446
0.835819,21.76303,0.000627
0.835815,21.745004,0.000946
0.835814,21.722174,0.000392
0.835815,21.708741,0.000553
0.835812,21.685731,0.001098
0.835811,21.659226,0.000917
0.835808,21.646881,0.00146
0.835806,21.636383,0.000645
0.835806,21.621876,0.000846
0.835804,21.611944,0.000919
0.835807,21.597299,0.001507
0.835804,21.588612,0.00142
0.835805,21.575458,0.000581
0.835801,21.562828,0.000857
0.835802,21.546378,0.000516
0.835801,21.535848,0.000682
0.835801,21.521092,0.000534
0.835796,21.511335,0.001456
0.835799,21.501767,0.00118
0.835798,21.487314,0.000857
0.835796,21.478289,0.00059
0.835795,21.469597,0.000441
0.835793,21.465953,0.001161
0.835792,21.457077,0.000586
0.83579,21.449712,0.000871
0.83579,21.448159,0.000868
0.835787,21.439462,0.000631
0.835792,21.425822,0.00137
0.835792,21.414392,0.00067
0.835789,21.41197,0.001367
0.83579,21.422356,0.001246
0.835787,21.431103,0.001466
0.83579,21.442485,0.001136
0.835788,21.453148,0.000793
0.835787,21.480741,0.000519
0.835788,21.498039,0.000447
0.835788,21.51124,0.000509
0.835788,21.528398,0.000937
0.835791,21.555627,0.001164
0.835788,21.582855,0.000976
0.835791,21.605817,0.001305
0.835793,21.627148,0.000518
0.835796,21.629643,0.000977
0.835797,21.637556,0.000824
0.835799,21.652691,0.000661
0.8358,21.66483,0.000755
0.835802,21.683792,0.00071
0.8358,21.692728,0.000495
0.835802,21.709179,0.000855
0.835806,21.716978,0.000943
0.835804,21.731776,0.000816
0.835804,21.748689,0.000818
0.835807,21.766818,0.000714
0.835807,21.766114,0.000271
0.835812,21.765293,0.001576
0.835813,21.767071,0.000527
0.835811,21.769453,0.000634
0.835813,21.776451,0.000549
0.835812,21.788001,0.000395
0.835819,21.797344,0.001974
0.835819,21.800054,0.000626
0.835816,21.807222,0.000728
0.83582,21.820748,0.000972
0.835822,21.830178,0.000644
0.83582,21.840515,0.000747
0.835822,21.836567,0.000426
0.835828,21.836273,0.002162
0.835826,21.84663,0.00073
0.835824,21.847823,0.000905
0.835827,21.850385,0.00083
0.835827,21.853098,0.000578
0.835825,21.855425,0.000619
0.835826,21.851332,0.000404
0.83583,21.846386,0.001558
0.835828,21.84178,0.000691
0.835829,21.842293,0.000734
0.835827,21.83489,0.000531
0.835827,21.832607,0.000897
0.835828,21.825639,0.00044
0.835831,21.826661,0.001235
0.83583,21.820338,0.00072
0.835828,21.822902,0.00087
0.835829,21.823234,0.000586
0.835831,21.831495,0.000791
0.835831,21.836921,0.000744
0.83583,21.854072,0.001018
0.835832,21.867808,0.00087
0.835831,21.874739,0.000612
0.835831,21.87683,0.000635
0.835832,21.871669,0.000649
0.835833,21.877772,0.000489
0.835833,21.885802,0.000362
0.835834,21.890252,0.000669
0.835832,21.896018,0.000638
0.835835,21.903165,0.001201
0.835835,21.913358,0.000704
0.835835,21.914316,0.000409
0.835833,21.90788,0.000654
0.835833,21.90561,0.000684
0.835835,21.902864,0.001001
0.835833,21.899263,0.000794
0.835833,21.906209,0.000367
0.835835,21.914434,0.000639
0.835835,21.913186,0.00038
0.835836,21.906966,0.000814
0.835834,21.902103,0.000697
0.835837,21.905027,0.00097
0.835839,21.905555,0.000738
0.835839,21.90876,0.000539
0.835834,21.906192,0.001855
0.835839,21.903635,0.00163
0.835833,21.910957,0.002315
0.835833,21.914867,0.000605
0.835834,21.917516,0.000678
0.835836,21.921461,0.000957
0.835838,21.929184,0.00083
0.835836,21.921923,0.000686
0.835839,21.913131,0.001225
0.835835,21.918355,0.00141
0.835837,21.918297,0.001122
0.835837,21.922986,0.000561
0.835838,21.931463,0.000707
0.835839,21.930041,0.000845
0.835837,21.930446,0.000623
0.835835,21.934716,0.000656
0.835838,21.936785,0.001245
0.835838,21.929989,0.001214
0.835837,21.927245,0.000912
0.835834,21.926485,0.001334
0.835836,21.908558,0.001031
0.835834,21.904486,0.000693
0.835834,21.908356,0.000637
0.835832,21.906916,0.000598
0.835835,21.912838,0.001117
0.835836,21.919758,0.000489
0.835834,21.921931,0.00089
0.835835,21.91848,0.000572
0.835836,21.914534,0.000699
0.835833,21.907405,0.000805
0.835836,21.902508,0.000957
0.835838,21.901062,0.000552
0.835836,21.89936,0.000767
0.835834,21.901856,0.000776
0.835833,21.903838,0.000463
0.835834,21.900688,0.000707
0.835835,21.893261,0.000461
0.835836,21.876781,0.000505
0.835836,21.866285,0.000553
0.835832,21.865302,0.001264
0.835834,21.866432,0.000926
0.835832,21.862285,0.000694
0.835831,21.855434,0.000422
0.83583,21.857976,0.00079
0.835831,21.844246,0.000744
0.835832,21.828143,0.000567
0.835829,21.807677,0.001386
0.835828,21.797189,0.000715
0.835828,21.796393,0.000729
0.835828,21.784292,0.00034
0.835827,21.770212,0.000553
0.835825,21.753622,0.001128
0.835825,21.728385,0.000562
0.835822,21.706901,0.000747
0.835822,21.689176,0.000541
0.835822,21.670942,0.000521
0.835815,21.658478,0.002561
0.835816,21.644429,0.000926
0.835816,21.63649,0.000579
0.835816,21.624741,0.000722
0.835814,21.611506,0.001185
0.835814,21.594932,0.000617
0.835811,21.580702,0.001022
0.83581,21.567311,0.000555
0.83581,21.556611,0.000638
0.835809,21.556165,0.00056
0.835806,21.548531,0.001073
0.835804,21.538575,0.001197
0.835804,21.519446,0.000454
0.835804,21.507292,0.000543
0.835801,21.498622,0.001115
0.835799,21.486676,0.00036
0.835799,21.480866,0.000407
0.835797,21.472498,0.000723
0.835796,21.468273,0.000449
0.835797,21.471048,0.000499
0.835795,21.47465,0.001048
0.835795,21.473441,0.000563
0.835792,21.48202,0.000727
0.835793,21.489135,0.000438
0.835794,21.491262,0.00042
0.835792,21.495021,0.000601
0.835792,21.512698,0.00111
0.835788,21.529505,0.001731
0.835792,21.547526,0.001063
0.835792,21.565603,0.000706
0.835792,21.588052,0.000537
0.835792,21.601494,0.000635
0.835797,21.612305,0.001001
0.835797,21.625637,0.000503
0.835796,21.638629,0.000559
0.835798,21.652458,0.000591
0.835803,21.668641,0.001951
0.835802,21.682221,0.000584
0.835808,21.689317,0.002195
0.835808,21.705284,0.000758
0.835811,21.724338,0.001121
0.835806,21.735708,0.001176
0.835811,21.738474,0.000957
0.835811,21.749938,0.000382
0.835814,21.761721,0.001294
0.835812,21.763086,0.001012
0.835814,21.756368,0.000882
0.835814,21.757228,0.000733
0.835817,21.773078,0.000773
0.835816,21.777747,0.000553
0.835819,21.790704,0.001191
0.835816,21.793404,0.001185
0.83582,21.804647,0.001271
0.835818,21.812684,0.000631
0.835822,21.818456,0.001377
0.83582,21.817716,0.001115
0.835823,21.806551,0.001115
0.835821,21.81379,0.000599
0.835823,21.828645,0.000563
0.835825,21.828287,0.000715
0.835821,21.827727,0.001203
0.835824,21.827946,0.001434
0.835827,21.835236,0.001532
0.835826,21.839351,0.000609
0.835828,21.832359,0.000885
0.835827,21.824305,0.000972
0.835824,21.825803,0.000809
0.835827,21.82463,0.001094
0.835826,21.819295,0.000502
0.835828,21.815427,0.000664
0.835827,21.821848,0.000522
0.835825,21.82122,0.000801
0.835824,21.821823,0.00051
0.835825,21.830888,0.000537
0.835824,21.8407,0.000624
0.835828,21.842431,0.001227
0.83583,21.847598,0.000805
0.835826,21.842481,0.001487
0.835827,21.836929,0.000443
0.835827,21.838313,0.000732
0.835828,21.844033,0.000823
0.83583,21.844192,0.000674
0.835831,21.839762,0.000866
0.83583,21.847185,0.000356
0.835834,21.853647,0.00093
0.835831,21.84284,0.000995
0.835834,21.834131,0.001376
0.835833,21.826181,0.000743
0.835833,21.828106,0.000363
0.835835,21.835056,0.00084
0.835832,21.828895,0.001088
0.835833,21.844022,0.00068
0.835831,21.849694,0.000658
0.835832,21.855189,0.000434
0.835833,21.850501,0.000463
0.835833,21.849046,0.000585
0.835833,21.852644,0.000583
0.835833,21.840033,0.0005
0.835834,21.829297,0.000443
0.835833,21.832467,0.000458
0.835836,21.836644,0.000998
0.835832,21.842733,0.000948
0.835836,21.859449,0.000994
0.835834,21.871531,0.000539
0.835834,21.880961,0.000519
0.835832,21.88807,0.001151
0.835835,21.885934,0.001337
0.835836,21.886169,0.000518
0.835836,21.884031,0.000397
0.835835,21.884672,0.000611
0.835836,21.888376,0.000892
0.835832,21.888031,0.001518
0.835835,21.896283,0.000791
0.835833,21.903484,0.000708
0.835834,21.899437,0.000554
0.835833,21.888909,0.00052
0.835835,21.883611,0.000615
0.835832,21.88961,0.000992
0.835833,21.890229,0.000942
0.835832,21.882756,0.001093
0.835833,21.891873,0.001071
0.835832,21.88569,0.000711
0.835825,21.875608,0.002552
0.83583,21.88031,0.001829
0.83583,21.890249,0.000385
0.835831,21.893433,0.000367
0.835833,21.893035,0.000775
0.835832,21.892996,0.000411
0.835831,21.891862,0.000921
0.835832,21.887705,0.000626
0.835833,21.884506,0.000847
0.835828,21.885864,0.001766
0.83583,21.884735,0.000587
0.835832,21.883173,0.001425
0.835829,21.884729,0.001441
0.835829,21.895487,0.000423
0.83583,21.910329,0.000375
0.835831,21.908686,0.000614
0.835831,21.902501,0.000753
0.83583,21.901758,0.000734
0.835831,21.901695,0.000592
0.835831,21.899147,0.000679
0.835834,21.89997,0.00139
0.835831,21.905414,0.001343
0.83583,21.903236,0.000652
0.835833,21.900007,0.001207
0.835833,21.908901,0.000379
0.835831,21.912749,0.001056
0.835834,21.916867,0.00121
0.835832,21.91005,0.001231
0.835836,21.916499,0.001675
0.835833,21.915362,0.001161
0.835836,21.919299,0.00085
0.835832,21.910372,0.000794
0.835833,21.91111,0.000866
0.835832,21.906885,0.00102
0.835836,21.897524,0.001337
0.835836,21.898377,0.000642
0.835836,21.887331,0.00056
0.835832,21.880773,0.001775
0.835837,21.882093,0.002002
0.835833,21.876387,0.001196
0.835836,21.864561,0.000719
0.835836,21.846876,0.000928
0.835834,21.833317,0.000957
0.835833,21.807907,0.000472
0.835834,21.781225,0.000429
0.835831,21.759029,0.000903
0.835825,21.741786,0.001621
0.835824,21.72146,0.000637
0.835826,21.704024,0.000609
0.835821,21.683218,0.001337
0.83582,21.670077,0.001443
0.835819,21.653571,0.000586
0.835816,21.643299,0.001467
0.835817,21.627414,0.001015
0.835816,21.611298,0.000861
0.835816,21.602127,0.000514
0.835813,21.59656,0.001764
0.835812,21.582804,0.000622
0.835809,21.575709,0.00073
0.83581,21.568843,0.000555
0.83581,21.556502,0.000648
0.835812,21.548728,0.00061
0.835807,21.541849,0.001528
0.835806,21.537843,0.000879
0.835804,21.53248,0.000693
0.835801,21.526848,0.000642
0.835801,21.524837,0.00048
0.8358,21.519943,0.000669
0.835799,21.516083,0.000553
0.835797,21.522465,0.000819
0.835795,21.532385,0.000457
0.835793,21.5489,0.000687
0.835793,21.567667,0.000583
0.835799,21.58542,0.002021
0.835799,21.602445,0.000519
0.8358,21.608653,0.000657
0.835803,21.612555,0.000778
0.835801,21.616564,0.000534
0.835802,21.628912,0.000522
0.835804,21.64433,0.000638
0.835804,21.662092,0.000976
0.835806,21.681374,0.000683
0.835804,21.686952,0.000601
0.835807,21.694353,0.000802
0.835811,21.694754,0.001199
0.83581,21.70841,0.000481
0.835811,21.723562,0.000427
0.835812,21.726911,0.000661
0.835813,21.727482,0.000418
0.835816,21.74398,0.001304
0.835817,21.761307,0.000554
0.835821,21.759727,0.001443
0.83582,21.761078,0.000669
0.835818,21.769034,0.000729
0.835821,21.77679,0.000969
0.835822,21.793375,0.000723
0.835824,21.80004,0.000465
0.835825,21.795226,0.000617
0.835823,21.795656,0.000647
0.835821,21.806593,0.000873
0.835826,21.810262,0.000994
0.835822,21.80795,0.00145
0.835825,21.80012,0.001864
0.835825,21.796002,0.000472
0.835824,21.79848,0.000657
0.835825,21.80191,0.00091
0.835824,21.800393,0.00082
0.835826,21.814684,0.000677
0.835822,21.828304,0.001694
0.835826,21.821676,0.001328
0.835825,21.816719,0.000443
0.835824,21.822588,0.000596
0.835825,21.827403,0.000376
0.835825,21.828316,0.000675
0.835827,21.82776,0.000962
0.835829,21.829127,0.000689
0.835826,21.830864,0.00078
0.835825,21.824598,0.000534
0.835827,21.826216,0.000572
0.835829,21.824268,0.00091
0.835831,21.830014,0.000666
0.835827,21.834413,0.00144
0.835828,21.840718,0.000526
0.835829,21.84377,0.000423
0.83583,21.846955,0.00076
0.835833,21.841507,0.00121
0.835831,21.841654,0.000496
0.835835,21.837387,0.000964
0.835834,21.838289,0.000618
0.835832,21.839254,0.000422
0.835833,21.84195,0.000409
0.835834,21.839115,0.000479
0.835835,21.843251,0.000447
0.83583,21.840866,0.001344
0.835832,21.836735,0.000622
0.835833,21.840781,0.000533
0.835832,21.844098,0.000522
0.835835,21.839673,0.001174
0.835832,21.835557,0.000931
0.835832,21.830738,0.000758
0.835831,21.835387,0.000371
0.835833,21.842051,0.000642
0.835833,21.839812,0.000646
0.835836,21.839374,0.001041
0.835835,21.851162,0.000474
0.835834,21.849181,0.000947
0.835835,21.852984,0.000556
0.835835,21.857785,0.000303
0.835834,21.86102,0.000281
0.835834,21.845968,0.000321
0.835834,21.840643,0.001027
0.835834,21.852637,0.000776
0.835834,21.84653,0.000774
0.835836,21.837005,0.000732
0.835837,21.828043,0.000784
0.835836,21.832084,0.000544
0.835837,21.835052,0.000568
0.835835,21.839459,0.000412
0.835838,21.838734,0.00074
0.835835,21.840334,0.000751
0.835837,21.828062,0.000652
0.835833,21.815428,0.001316
0.835837,21.818222,0.001353
0.835832,21.827312,0.001443
0.835833,21.838788,0.000687
0.835832,21.842285,0.000675
0.835834,21.848342,0.000555
0.835834,21.85882,0.000628
0.835837,21.848448,0.000825
0.835833,21.844816,0.001249
0.835833,21.843319,0.000898
0.835833,21.842253,0.000995
0.835837,21.846601,0.001127
0.835836,21.852186,0.000312
0.83583,21.851517,0.001602
0.835835,21.854768,0.001296
0.835835,21.864637,0.000427
0.835836,21.873055,0.000535
0.835836,21.878899,0.000601
0.835834,21.876474,0.000662
0.835839,21.870002,0.001662
0.835837,21.876631,0.000969
0.835835,21.881641,0.000959
0.835835,21.880042,0.000404
0.835835,21.876236,0.000332
0.835835,21.87351,0.000583
0.835833,21.865804,0.000757
0.835834,21.86545,0.000441
0.835834,21.862441,0.000645
0.835835,21.864597,0.000871
0.835835,21.878523,0.000598
0.835836,21.879545,0.000481
0.835836,21.866893,0.000525
0.835837,21.88034,0.00053
0.835834,21.882631,0.000908
0.835835,21.879466,0.000825
0.835838,21.879405,0.000911
0.835839,21.877674,0.000808
0.835837,21.870453,0.000983
0.835836,21.861844,0.000734
0.835833,21.854015,0.001783
0.835834,21.855269,0.000916
0.835833,21.855625,0.000669
0.835836,21.853376,0.001185
0.835836,21.8463,0.000482
0.835836,21.843357,0.000569
0.835835,21.849867,0.000665
0.835834,21.862135,0.000391
0.835835,21.864467,0.000803
0.835835,21.859219,0.000785
0.835834,21.852192,0.000595
0.835836,21.851497,0.000856
0.835836,21.857046,0.000569
0.835836,21.841023,0.000631
0.835835,21.837642,0.000781
0.835836,21.827335,0.000699
0.835835,21.811134,0.000356
0.835833,21.794642,0.000881
0.835835,21.77308,0.001436
0.835835,21.75361,0.000886
0.835833,21.736865,0.000868
0.835833,21.725495,0.000512
0.83583,21.706353,0.00103
0.835829,21.695534,0.000733
0.835825,21.6762,0.000785
0.835822,21.6599,0.001076
0.835824,21.6429,0.000716
0.835822,21.632001,0.000969
0.835822,21.616968,0.000458
0.835819,21.604676,0.000886
0.835822,21.592763,0.001024
0.835819,21.576777,0.000999
0.835816,21.568584,0.00133
0.835813,21.562863,0.000573
0.835813,21.551996,0.000401
0.835813,21.54514,0.000679
0.835809,21.534694,0.00099
0.835806,21.524252,0.000877
0.835805,21.513086,0.000701
0.835807,21.504116,0.000671
0.835805,21.502466,0.0006
0.835802,21.496957,0.000961
0.835802,21.502634,0.000573
0.835803,21.518595,0.000466
0.8358,21.543038,0.001043
0.8358,21.560398,0.000465
0.835801,21.576624,0.000474
0.835801,21.591991,0.000648
0.835803,21.611279,0.0008
0.835803,21.636874,0.000357
0.835805,21.651802,0.000631
0.835808,21.663593,0.000827
0.835807,21.672325,0.000894
0.835811,21.673328,0.001512
0.835807,21.687191,0.001358
0.835807,21.692935,0.000376
0.835809,21.693516,0.000646
0.835808,21.698263,0.000594
0.83581,21.697603,0.000551
0.83581,21.70021,0.000671
0.835807,21.70392,0.000692
0.835809,21.712775,0.000821
0.835812,21.712359,0.000743
0.835812,21.719879,0.000319
0.835809,21.728949,0.000697
0.835816,21.733492,0.001586
0.835819,21.736518,0.000649
0.835817,21.737202,0.000434
0.835819,21.742419,0.001039
0.835818,21.749598,0.001004
0.835819,21.750785,0.000858
0.835818,21.753243,0.000566
0.835818,21.759844,0.00046
0.835817,21.766175,0.000422
0.835821,21.765713,0.001077
0.83582,21.76886,0.000415
0.835819,21.764237,0.000934
0.835821,21.764385,0.000535
0.835819,21.779008,0.00069
0.835821,21.787836,0.000949
0.835822,21.788687,0.000743
0.835822,21.78734,0.000519
0.835824,21.792238,0.000844
0.835825,21.794223,0.000705
0.835822,21.800681,0.00131
0.835825,21.804413,0.001301
0.835824,21.797984,0.000815
0.835824,21.796329,0.000471
0.835827,21.802612,0.000852
0.835823,21.797438,0.001262
0.835824,21.793932,0.000556
0.835824,21.782884,0.000692
0.835825,21.789561,0.000593
0.835822,21.788178,0.000866
0.835825,21.796966,0.001368
0.835823,21.79788,0.000857
0.835826,21.807511,0.000957
0.835826,21.806574,0.000652
0.835823,21.801036,0.00086
0.835828,21.808285,0.001582
0.835825,21.82122,0.001069
0.835827,21.823994,0.000725
0.835825,21.827875,0.000468
0.835827,21.831608,0.000779
0.835825,21.829159,0.000915
0.835827,21.832492,0.000796
0.835829,21.839277,0.001171
0.835826,21.838979,0.001414
0.835828,21.837299,0.000834
0.835827,21.831114,0.000633
0.835828,21.829378,0.000613
0.835828,21.82438,0.000503
0.835826,21.831032,0.000445
0.835828,21.832174,0.000674
0.835825,21.82246,0.001084
0.835826,21.817264,0.000576
0.835829,21.819841,0.000895
0.835828,21.826424,0.000703
0.835829,21.825721,0.000525
0.83583,21.82537,0.000595
0.835829,21.815659,0.000581
0.83583,21.819273,0.000646
0.835828,21.823072,0.000786
0.83583,21.829304,0.000999
0.83583,21.827159,0.000473
0.835828,21.82941,0.000503
0.835828,21.833222,0.000369
0.83583,21.83097,0.000676
0.835828,21.838351,0.000651
0.83583,21.835612,0.001068
0.835827,21.836895,0.001029
0.83583,21.834543,0.000994
0.835829,21.83431,0.000367
0.835832,21.832238,0.000867
0.835828,21.831586,0.001167
0.835828,21.828272,0.000478
0.835829,21.82562,0.000781
0.835825,21.822934,0.001365
0.835829,21.812711,0.001593
0.835827,21.813823,0.000907
0.835827,21.820593,0.000684
0.835828,21.826628,0.000944
0.835826,21.828353,0.000914
0.835829,21.824675,0.00094
0.835828,21.823439,0.001209
0.835826,21.826367,0.000726
0.835829,21.836851,0.001006
0.835827,21.849177,0.000809
0.835826,21.84482,0.000619
0.835828,21.842157,0.00094
0.835825,21.826839,0.000948
0.835828,21.828445,0.000823
0.83583,21.825874,0.000849
0.835829,21.829863,0.00082
0.835829,21.823036,0.000711
0.835828,21.826926,0.000962
0.83583,21.840747,0.000933
0.835828,21.853184,0.000676
0.835828,21.86099,0.000492
0.835831,21.86717,0.000895
0.835831,21.867454,0.000494
0.83583,21.860412,0.000528
0.835833,21.864641,0.001451
0.835831,21.862237,0.001177
0.835831,21.861046,0.000406
0.835832,21.866264,0.000927
0.835834,21.871438,0.000524
0.835832,21.868197,0.000618
0.835833,21.866119,0.000544
0.835832,21.870657,0.000653
0.835831,21.877655,0.000412
0.835833,21.874523,0.000784
0.835833,21.870479,0.001008
0.835836,21.875192,0.001035
0.835834,21.883602,0.000786
0.835834,21.880781,0.000454
0.835834,21.881933,0.000337
0.835836,21.892653,0.000643
0.835836,21.891778,0.000519
0.835835,21.889531,0.000621
0.835837,21.882852,0.000691
0.835837,21.875628,0.000773
0.835836,21.869819,0.00067
0.835837,21.867185,0.000724
0.835836,21.861174,0.000782
0.835837,21.864194,0.000516
0.835837,21.866805,0.000563
0.835836,21.860915,0.00062
0.835837,21.861871,0.000818
0.835838,21.862119,0.000535
0.835835,21.870946,0.001678
0.835839,21.881396,0.001447
0.835837,21.888378,0.000843
0.835838,21.886032,0.000843
0.835836,21.886099,0.001172
0.835838,21.884249,0.000835
0.835839,21.884188,0.00042
0.835838,21.884472,0.000604
0.835836,21.886069,0.000491
0.835837,21.880121,0.000591
0.835835,21.872598,0.001008
0.835834,21.871077,0.000469
0.835837,21.864526,0.000857
0.835835,21.865623,0.000789
0.835833,21.866152,0.00064
0.835834,21.859526,0.000612
0.835834,21.858062,0.000393
0.835833,21.857691,0.000514
0.835834,21.854564,0.000523
0.835832,21.848693,0.000764
0.835832,21.848979,0.000514
0.835833,21.859477,0.000713
0.835832,21.866933,0.00073
0.835836,21.871001,0.001069
0.83583,21.869148,0.001577
0.835833,21.876598,0.001375
0.835835,21.885911,0.000854
0.835834,21.886539,0.000555
0.835836,21.894588,0.00091
0.835836,21.897226,0.000802
0.835834,21.895802,0.001059
0.835836,21.901866,0.00047
0.835837,21.904333,0.000776
0.835835,21.906532,0.001247
0.835836,21.897316,0.000657
0.835836,21.890983,0.000699
0.835836,21.892545,0.000519
0.835835,21.885453,0.000692
0.835837,21.882212,0.000881
0.835833,21.892361,0.001427
0.835834,21.88724,0.000656
0.835832,21.884925,0.000935
0.835832,21.877478,0.000439
0.835833,21.870121,0.000712
0.835834,21.866555,0.000727
0.835831,21.864595,0.00115
0.835833,21.864697,0.000847
0.835834,21.87464,0.000476
0.835832,21.878607,0.000463
0.835832,21.883356,0.000481
0.83583,21.883261,0.00086
0.835831,21.883771,0.000749
0.835834,21.893783,0.000818
0.835829,21.89955,0.001656
0.835833,21.90723,0.00139
0.835833,21.906998,0.000429
0.835832,21.914559,0.000783
0.83583,21.905962,0.001035
0.835834,21.899926,0.001236
0.835831,21.897471,0.001095
0.835831,21.887353,0.00039
0.835829,21.881383,0.000482
0.83583,21.873415,0.000568
0.835829,21.867585,0.000587
0.835831,21.863305,0.000684
0.83583,21.862166,0.000709
0.835828,21.862327,0.001047
0.835832,21.860448,0.000955
0.835832,21.85402,0.000475
0.835831,21.842497,0.000359
0.835832,21.836586,0.001285
0.835832,21.832522,0.001283
0.835831,21.828106,0.000822
0.835829,21.829351,0.000834
0.835832,21.816279,0.000734
0.835835,21.802939,0.001293
0.835833,21.789867,0.000749
0.835832,21.776475,0.00063
0.83583,21.762513,0.00103
0.835832,21.751489,0.000733
0.835831,21.737145,0.000436
0.835831,21.731254,0.000386
0.835829,21.717781,0.000726
0.835827,21.709198,0.000751
0.835826,21.695116,0.00123
0.835827,21.680014,0.000697
0.835824,21.669475,0.001215
0.835825,21.662091,0.000409
0.835823,21.641281,0.000634
0.835825,21.634962,0.000949
0.835823,21.634131,0.000992
0.835825,21.63526,0.000694
0.835822,21.637609,0.000758
0.835823,21.654131,0.000717
0.835823,21.662269,0.000651
0.835823,21.669994,0.000596
0.835824,21.676876,0.00082
0.835824,21.692793,0.000478
0.835822,21.703572,0.000851
0.835826,21.712993,0.001631
0.835822,21.719617,0.001579
0.835825,21.72118,0.000671
0.835823,21.730353,0.000401
0.835824,21.73875,0.000644
0.835824,21.742741,0.000632
0.835825,21.746283,0.000606
0.835825,21.745569,0.000724
0.835827,21.750499,0.000624
0.835826,21.761119,0.00064
0.835828,21.766535,0.000743
0.835827,21.770966,0.000633
0.83583,21.76941,0.001926
0.835828,21.765504,0.001757
0.835828,21.758258,0.000627
0.835827,21.760023,0.000523
0.835826,21.762677,0.000468
0.83583,21.769722,0.00079
0.835828,21.77383,0.000858
0.835827,21.772359,0.00098
0.835829,21.774338,0.000974
0.835831,21.779759,0.000801
0.835831,21.786805,0.000479
0.835827,21.787469,0.001138
0.835831,21.792385,0.000938
0.835827,21.786916,0.001214
0.835828,21.787001,0.000909
0.835827,21.79666,0.000863
0.835829,21.79623,0.000751
0.835827,21.793167,0.000624
0.835831,21.788865,0.001781
0.83583,21.803111,0.000928
0.83583,21.812429,0.000536
0.835829,21.813796,0.000678
0.835827,21.81485,0.000984
0.835828,21.816759,0.000563
0.835829,21.821611,0.000809
0.835828,21.830265,0.000554
0.83583,21.844397,0.000623
0.835828,21.843643,0.000811
0.835828,21.849597,0.000855
0.835828,21.854674,0.00071
0.835827,21.857448,0.001029
0.835831,21.857467,0.001344
0.83583,21.854513,0.000584
0.835833,21.854366,0.000724
0.835831,21.857106,0.00102
0.83583,21.853872,0.000584
0.835832,21.847477,0.000946
0.835833,21.857543,0.000666
0.835831,21.862277,0.000638
0.835833,21.853559,0.000817
0.835832,21.842749,0.000474
0.835832,21.843169,0.000602
0.835833,21.841078,0.000842
0.835834,21.835604,0.000719
0.835837,21.837852,0.001303
0.83584,21.830834,0.000927
0.835838,21.819289,0.000739
0.835836,21.827493,0.001374
0.83584,21.833331,0.001483
0.835836,21.832966,0.001018
0.835836,21.827313,0.000554
0.835838,21.832355,0.000947
0.835836,21.83702,0.000856
0.835833,21.840367,0.000966
0.835834,21.8457,0.000688
0.835832,21.864598,0.000826
0.835836,21.868825,0.001154
0.835837,21.872741,0.000651
0.835838,21.871335,0.000533
0.835837,21.858308,0.000626
0.835837,21.85712,0.000719
0.835837,21.86056,0.00056
0.835838,21.855039,0.000555
0.835837,21.857367,0.000496
0.835838,21.864503,0.000627
0.835837,21.857928,0.000636
0.83584,21.854897,0.001088
0.835838,21.863895,0.000848
0.835839,21.867749,0.000601
0.835837,21.87363,0.00067
0.835838,21.874155,0.000663
0.835841,21.876681,0.000631
0.835842,21.884372,0.000436
